trial,type,wf,response,RT,correct,subj,length,delay,block
15,target,HF,1,0.708000004,1,1,Short,Immed,b0
16,lure,HF,0,0.690999985,1,1,Short,Immed,b0
17,target,LF,1,0.65200001,1,1,Short,Immed,b0
18,lure,HF,0,0.74000001,1,1,Short,Immed,b0
19,lure,LF,0,0.588,1,1,Short,Immed,b0
20,lure,LF,0,0.716000021,1,1,Short,Immed,b0
21,target,HF,1,0.643999994,1,1,Short,Immed,b0
22,target,LF,1,0.683000028,1,1,Short,Immed,b0
23,lure,LF,0,0.675000012,1,1,Short,Immed,b0
0,target,HF,1,1.468000054,1,2,Long,Delay,b0
1,target,HF,1,0.675000012,1,2,Long,Delay,b0
2,lure,HF,0,0.690999985,1,2,Long,Delay,b0
3,target,HF,1,0.731000006,1,2,Long,Delay,b0
4,target,LF,1,0.651000023,1,2,Long,Delay,b0
5,target,LF,1,0.699000001,1,2,Long,Delay,b0
6,lure,HF,0,0.811999977,1,2,Long,Delay,b0
7,lure,HF,0,0.787,1,2,Long,Delay,b0
8,lure,LF,0,0.707000017,1,2,Long,Delay,b0
9,lure,LF,0,0.707000017,1,2,Long,Delay,b0
10,lure,HF,0,0.699000001,1,2,Long,Delay,b0
11,lure,HF,0,0.716000021,1,2,Long,Delay,b0
12,target,LF,1,0.675999999,1,2,Long,Delay,b0
13,target,LF,1,0.708000004,1,2,Long,Delay,b0
14,target,LF,1,0.667999983,1,2,Long,Delay,b0
15,lure,HF,0,0.676999986,1,2,Long,Delay,b0
16,lure,HF,0,0.723999977,1,2,Long,Delay,b0
17,lure,LF,0,0.629000008,1,2,Long,Delay,b0
18,lure,HF,0,0.626999974,1,2,Long,Delay,b0
19,lure,LF,0,0.699000001,1,2,Long,Delay,b0
20,target,LF,1,0.699000001,1,2,Long,Delay,b0
21,lure,LF,0,0.739000022,1,2,Long,Delay,b0
22,lure,LF,0,0.707000017,1,2,Long,Delay,b0
23,lure,HF,1,0.947000027,0,2,Long,Delay,b0
24,lure,LF,0,0.714999974,1,2,Long,Delay,b1
25,lure,LF,0,0.731000006,1,2,Long,Delay,b1
26,target,LF,1,0.827000022,1,2,Long,Delay,b1
27,lure,HF,0,0.714999974,1,2,Long,Delay,b1
28,lure,LF,0,0.716000021,1,2,Long,Delay,b1
29,target,HF,0,0.684000015,0,2,Long,Delay,b1
30,target,LF,1,0.708000004,1,2,Long,Delay,b1
31,target,LF,1,0.73299998,1,2,Long,Delay,b1
32,target,HF,1,0.708999991,1,2,Long,Delay,b1
33,target,HF,1,0.690999985,1,2,Long,Delay,b1
34,target,LF,1,0.619000018,1,2,Long,Delay,b1
35,target,HF,1,0.643999994,1,2,Long,Delay,b1
36,target,HF,1,0.866999984,1,2,Long,Delay,b1
37,lure,HF,0,0.746999979,1,2,Long,Delay,b1
38,target,HF,1,0.779999971,1,2,Long,Delay,b1
39,lure,HF,0,0.739000022,1,2,Long,Delay,b1
40,target,HF,0,0.838,0,2,Long,Delay,b1
41,target,LF,1,0.754999995,1,2,Long,Delay,b1
42,lure,HF,1,1.203999996,0,2,Long,Delay,b1
43,target,LF,1,0.725000024,1,2,Long,Delay,b1
44,target,HF,1,0.667999983,1,2,Long,Delay,b1
45,lure,HF,0,0.731999993,1,2,Long,Delay,b1
46,lure,HF,0,1.284000039,1,2,Long,Delay,b1
47,target,LF,1,0.708000004,1,2,Long,Delay,b1
48,lure,LF,0,0.819000006,1,2,Long,Delay,b2
49,lure,HF,0,0.731000006,1,2,Long,Delay,b2
50,target,LF,1,0.731000006,1,2,Long,Delay,b2
51,target,LF,1,0.860000014,1,2,Long,Delay,b2
52,target,LF,1,0.699000001,1,2,Long,Delay,b2
53,lure,HF,0,0.883000016,1,2,Long,Delay,b2
54,lure,LF,0,1.11500001,1,2,Long,Delay,b2
55,lure,LF,0,0.72299999,1,2,Long,Delay,b2
56,lure,LF,0,0.691999972,1,2,Long,Delay,b2
57,target,HF,1,0.746999979,1,2,Long,Delay,b2
58,target,HF,1,0.80400002,1,2,Long,Delay,b2
59,target,LF,1,0.740999997,1,2,Long,Delay,b2
60,lure,HF,0,0.779999971,1,2,Long,Delay,b2
61,lure,LF,0,0.763999999,1,2,Long,Delay,b2
62,lure,LF,0,1.235999942,1,2,Long,Delay,b2
63,target,LF,1,0.708000004,1,2,Long,Delay,b2
64,target,HF,1,0.978999972,1,2,Long,Delay,b2
65,target,HF,1,0.658999979,1,2,Long,Delay,b2
66,lure,LF,0,0.834999979,1,2,Long,Delay,b2
67,lure,HF,0,1.261000037,1,2,Long,Delay,b2
68,lure,HF,0,0.699000001,1,2,Long,Delay,b2
69,target,LF,1,0.834999979,1,2,Long,Delay,b2
70,target,HF,1,0.948000014,1,2,Long,Delay,b2
71,target,HF,1,0.620000005,1,2,Long,Delay,b2
72,target,LF,1,0.987999976,1,2,Long,Delay,b3
73,lure,HF,0,0.842999995,1,2,Long,Delay,b3
74,lure,HF,0,0.693000019,1,2,Long,Delay,b3
75,lure,LF,0,0.652999997,1,2,Long,Delay,b3
76,target,LF,1,0.699999988,1,2,Long,Delay,b3
77,target,HF,1,0.666999996,1,2,Long,Delay,b3
78,lure,LF,0,0.852999985,1,2,Long,Delay,b3
79,target,HF,1,0.699000001,1,2,Long,Delay,b3
80,target,LF,1,0.619000018,1,2,Long,Delay,b3
81,lure,HF,0,1.378999949,1,2,Long,Delay,b3
82,target,HF,1,0.699000001,1,2,Long,Delay,b3
83,target,LF,1,0.675999999,1,2,Long,Delay,b3
84,target,HF,1,0.875,1,2,Long,Delay,b3
85,lure,LF,0,0.758000016,1,2,Long,Delay,b3
86,target,HF,1,0.708000004,1,2,Long,Delay,b3
87,lure,HF,0,0.731999993,1,2,Long,Delay,b3
88,lure,LF,0,0.694000006,1,2,Long,Delay,b3
89,target,HF,1,0.758000016,1,2,Long,Delay,b3
90,lure,LF,0,0.813000023,1,2,Long,Delay,b3
91,target,LF,1,0.635999978,1,2,Long,Delay,b3
92,lure,LF,0,0.746999979,1,2,Long,Delay,b3
93,lure,LF,0,0.690999985,1,2,Long,Delay,b3
94,lure,LF,0,0.683000028,1,2,Long,Delay,b3
95,target,HF,1,0.675999999,1,2,Long,Delay,b3
0,lure,HF,1,1.506999969,0,2,Long,Immed,b0
1,lure,HF,0,0.693000019,1,2,Long,Immed,b0
2,lure,LF,0,0.691999972,1,2,Long,Immed,b0
3,lure,LF,0,0.644999981,1,2,Long,Immed,b0
4,target,LF,1,0.620000005,1,2,Long,Immed,b0
5,target,HF,1,0.612999976,1,2,Long,Immed,b0
6,lure,HF,1,0.708000004,0,2,Long,Immed,b0
7,target,HF,1,0.588,1,2,Long,Immed,b0
8,lure,HF,0,0.660000026,1,2,Long,Immed,b0
9,target,HF,1,0.611999989,1,2,Long,Immed,b0
10,lure,HF,1,1.299000025,0,2,Long,Immed,b0
11,target,LF,1,0.699000001,1,2,Long,Immed,b0
12,target,HF,1,0.626999974,1,2,Long,Immed,b0
13,lure,LF,0,0.690999985,1,2,Long,Immed,b0
14,target,HF,1,0.643000007,1,2,Long,Immed,b0
15,target,HF,1,0.714999974,1,2,Long,Immed,b0
16,target,LF,1,1.019999981,1,2,Long,Immed,b0
17,target,HF,1,0.89200002,1,2,Long,Immed,b0
18,target,HF,1,0.859000027,1,2,Long,Immed,b0
19,target,LF,1,0.805000007,1,2,Long,Immed,b0
20,lure,HF,0,0.867999971,1,2,Long,Immed,b0
21,lure,LF,0,0.684000015,1,2,Long,Immed,b0
22,target,LF,1,0.606000006,1,2,Long,Immed,b0
23,lure,LF,0,0.638000011,1,2,Long,Immed,b0
24,lure,HF,0,0.709999979,1,2,Long,Immed,b1
25,target,HF,1,0.612999976,1,2,Long,Immed,b1
26,target,HF,1,0.644999981,1,2,Long,Immed,b1
27,lure,HF,1,1.172999978,0,2,Long,Immed,b1
28,lure,LF,0,0.683000028,1,2,Long,Immed,b1
29,target,HF,1,0.690999985,1,2,Long,Immed,b1
30,lure,HF,0,0.708000004,1,2,Long,Immed,b1
31,target,HF,1,0.714999974,1,2,Long,Immed,b1
32,lure,HF,0,0.666999996,1,2,Long,Immed,b1
33,lure,HF,0,0.667999983,1,2,Long,Immed,b1
34,lure,HF,0,0.619000018,1,2,Long,Immed,b1
35,target,HF,1,0.667999983,1,2,Long,Immed,b1
36,lure,HF,0,0.716000021,1,2,Long,Immed,b1
37,target,LF,1,0.588,1,2,Long,Immed,b1
38,target,HF,1,0.676999986,1,2,Long,Immed,b1
39,lure,LF,0,0.684000015,1,2,Long,Immed,b1
40,lure,LF,0,0.65200001,1,2,Long,Immed,b1
41,target,LF,1,0.658999979,1,2,Long,Immed,b1
42,target,HF,1,0.922999978,1,2,Long,Immed,b1
43,target,LF,1,0.63499999,1,2,Long,Immed,b1
44,lure,LF,0,0.63499999,1,2,Long,Immed,b1
45,target,LF,1,0.707000017,1,2,Long,Immed,b1
46,lure,HF,0,0.683000028,1,2,Long,Immed,b1
47,lure,LF,0,0.716000021,1,2,Long,Immed,b1
48,lure,HF,0,0.635999978,1,2,Long,Immed,b2
49,target,LF,1,0.611999989,1,2,Long,Immed,b2
50,lure,LF,0,0.667999983,1,2,Long,Immed,b2
51,target,LF,1,0.644999981,1,2,Long,Immed,b2
52,lure,LF,0,0.89200002,1,2,Long,Immed,b2
53,target,LF,1,0.667999983,1,2,Long,Immed,b2
54,target,HF,1,0.755999982,1,2,Long,Immed,b2
55,target,LF,1,0.660000026,1,2,Long,Immed,b2
56,target,HF,1,1.394999981,1,2,Long,Immed,b2
57,lure,LF,0,0.691999972,1,2,Long,Immed,b2
58,target,LF,1,1.050999999,1,2,Long,Immed,b2
59,lure,LF,0,0.699000001,1,2,Long,Immed,b2
60,target,HF,1,0.707000017,1,2,Long,Immed,b2
61,target,LF,1,0.731999993,1,2,Long,Immed,b2
62,lure,HF,0,0.81099999,1,2,Long,Immed,b2
63,target,HF,1,0.787,1,2,Long,Immed,b2
64,target,HF,1,1.25999999,1,2,Long,Immed,b2
65,target,HF,1,1.17900002,1,2,Long,Immed,b2
66,target,LF,1,0.716000021,1,2,Long,Immed,b2
67,lure,LF,0,0.725000024,1,2,Long,Immed,b2
68,target,LF,1,0.772000015,1,2,Long,Immed,b2
69,lure,HF,0,0.787999988,1,2,Long,Immed,b2
70,lure,LF,0,0.666999996,1,2,Long,Immed,b2
71,lure,LF,0,0.651000023,1,2,Long,Immed,b2
72,lure,LF,0,0.651000023,1,2,Long,Immed,b3
73,lure,HF,0,0.842999995,1,2,Long,Immed,b3
74,lure,LF,0,0.883000016,1,2,Long,Immed,b3
75,target,LF,1,0.690999985,1,2,Long,Immed,b3
76,lure,HF,0,0.890999973,1,2,Long,Immed,b3
77,lure,LF,0,0.699000001,1,2,Long,Immed,b3
78,lure,HF,0,1.067000031,1,2,Long,Immed,b3
79,target,LF,0,0.699999988,0,2,Long,Immed,b3
80,lure,HF,0,0.699999988,1,2,Long,Immed,b3
81,lure,HF,0,0.772000015,1,2,Long,Immed,b3
82,lure,HF,0,0.723999977,1,2,Long,Immed,b3
83,target,HF,1,0.963,1,2,Long,Immed,b3
84,lure,HF,0,0.749000013,1,2,Long,Immed,b3
85,target,HF,1,0.754999995,1,2,Long,Immed,b3
86,lure,LF,0,0.72299999,1,2,Long,Immed,b3
87,target,HF,0,1.547000051,0,2,Long,Immed,b3
88,lure,LF,0,1.162999988,1,2,Long,Immed,b3
89,target,LF,1,0.851000011,1,2,Long,Immed,b3
90,target,LF,1,0.675999999,1,2,Long,Immed,b3
91,target,LF,1,0.731999993,1,2,Long,Immed,b3
92,target,LF,1,0.667999983,1,2,Long,Immed,b3
93,target,LF,1,0.660000026,1,2,Long,Immed,b3
94,lure,LF,0,0.731999993,1,2,Long,Immed,b3
95,lure,LF,0,0.74000001,1,2,Long,Immed,b3
0,lure,HF,0,1.41900003,1,2,Short,Delay,b0
1,target,HF,0,0.819000006,0,2,Short,Delay,b0
2,target,LF,1,0.683000028,1,2,Short,Delay,b0
3,lure,HF,0,0.690999985,1,2,Short,Delay,b0
4,target,LF,1,0.714999974,1,2,Short,Delay,b0
5,target,LF,1,0.611999989,1,2,Short,Delay,b0
6,target,LF,1,0.628000021,1,2,Short,Delay,b0
7,lure,LF,0,0.749000013,1,2,Short,Delay,b0
8,lure,LF,0,0.614000022,1,2,Short,Delay,b0
9,target,LF,1,0.606999993,1,2,Short,Delay,b0
10,target,HF,1,0.614000022,1,2,Short,Delay,b0
11,lure,LF,0,0.59799999,1,2,Short,Delay,b0
12,lure,HF,0,0.614000022,1,2,Short,Delay,b0
13,lure,LF,0,0.699999988,1,2,Short,Delay,b0
14,lure,LF,0,0.643999994,1,2,Short,Delay,b0
15,lure,HF,0,0.924000025,1,2,Short,Delay,b0
16,target,HF,1,0.693000019,1,2,Short,Delay,b0
17,target,HF,1,0.652999997,1,2,Short,Delay,b0
18,lure,LF,0,0.658999979,1,2,Short,Delay,b0
19,lure,HF,0,0.611000001,1,2,Short,Delay,b0
20,target,HF,1,0.898999989,1,2,Short,Delay,b0
21,target,HF,0,0.63499999,0,2,Short,Delay,b0
22,lure,HF,0,0.731000006,1,2,Short,Delay,b0
23,target,LF,1,0.643999994,1,2,Short,Delay,b0
0,lure,HF,0,1.986999989,1,2,Short,Immed,b0
1,lure,LF,0,0.754999995,1,2,Short,Immed,b0
2,target,LF,1,0.93900001,1,2,Short,Immed,b0
3,target,HF,1,0.731000006,1,2,Short,Immed,b0
4,target,HF,1,0.755999982,1,2,Short,Immed,b0
5,lure,HF,0,0.731999993,1,2,Short,Immed,b0
6,lure,LF,0,0.779999971,1,2,Short,Immed,b0
7,target,LF,1,0.707000017,1,2,Short,Immed,b0
8,lure,HF,0,0.699999988,1,2,Short,Immed,b0
9,target,HF,1,0.629999995,1,2,Short,Immed,b0
10,lure,HF,0,0.670000017,1,2,Short,Immed,b0
11,lure,HF,0,0.662,1,2,Short,Immed,b0
12,target,LF,1,0.605000019,1,2,Short,Immed,b0
13,lure,LF,0,0.700999975,1,2,Short,Immed,b0
14,target,LF,1,0.693000019,1,2,Short,Immed,b0
15,target,LF,1,0.602999985,1,2,Short,Immed,b0
16,target,HF,1,0.707000017,1,2,Short,Immed,b0
17,lure,HF,0,1.167000055,1,2,Short,Immed,b0
18,target,LF,0,0.693000019,0,2,Short,Immed,b0
19,lure,LF,0,0.685000002,1,2,Short,Immed,b0
20,target,HF,1,0.925000012,1,2,Short,Immed,b0
21,lure,LF,0,0.68599999,1,2,Short,Immed,b0
22,target,HF,1,0.66900003,1,2,Short,Immed,b0
23,lure,LF,0,0.667999983,1,2,Short,Immed,b0
0,target,LF,0,9.284000397,0,3,Long,Delay,b0
1,target,HF,1,3.224999905,1,3,Long,Delay,b0
2,lure,HF,1,1.832999945,0,3,Long,Delay,b0
3,target,HF,1,1.225000024,1,3,Long,Delay,b0
4,lure,HF,0,1.312999964,1,3,Long,Delay,b0
5,lure,HF,0,10.40100002,1,3,Long,Delay,b0
6,lure,LF,0,1.47300005,1,3,Long,Delay,b0
7,target,HF,0,2.049000025,0,3,Long,Delay,b0
8,target,LF,1,0.768999994,1,3,Long,Delay,b0
9,lure,LF,0,3.594000101,1,3,Long,Delay,b0
10,lure,HF,0,5.880000114,1,3,Long,Delay,b0
11,lure,LF,1,15.05000019,0,3,Long,Delay,b0
12,lure,HF,1,0.985000014,0,3,Long,Delay,b0
13,lure,LF,1,13.60900021,0,3,Long,Delay,b0
14,target,LF,1,3.296999931,1,3,Long,Delay,b0
15,lure,HF,1,0.897000015,0,3,Long,Delay,b0
16,target,HF,0,1.809999943,0,3,Long,Delay,b0
17,lure,LF,0,2.289000034,1,3,Long,Delay,b0
18,target,LF,1,2.049000025,1,3,Long,Delay,b0
19,lure,LF,0,1.09800005,1,3,Long,Delay,b0
20,lure,LF,0,0.873000026,1,3,Long,Delay,b0
21,lure,LF,0,1.440999985,1,3,Long,Delay,b0
22,target,LF,1,0.912999988,1,3,Long,Delay,b0
23,target,LF,1,1.144999981,1,3,Long,Delay,b0
24,lure,HF,0,1.032999992,1,3,Long,Delay,b1
25,target,HF,1,1.001000047,1,3,Long,Delay,b1
26,lure,HF,1,2.809999943,0,3,Long,Delay,b1
27,lure,HF,0,1.569000006,1,3,Long,Delay,b1
28,target,LF,0,2.576999903,0,3,Long,Delay,b1
29,target,HF,1,3.112999916,1,3,Long,Delay,b1
30,lure,LF,0,0.936999977,1,3,Long,Delay,b1
31,target,HF,0,9.697999954,0,3,Long,Delay,b1
32,target,HF,1,6.06400013,1,3,Long,Delay,b1
33,lure,LF,0,1.217000008,1,3,Long,Delay,b1
34,lure,LF,0,1.608999968,1,3,Long,Delay,b1
35,target,HF,0,1.256999969,0,3,Long,Delay,b1
36,target,LF,1,1.248999953,1,3,Long,Delay,b1
37,target,LF,0,0.976999998,0,3,Long,Delay,b1
38,lure,HF,0,1.106999993,1,3,Long,Delay,b1
39,target,HF,0,1.088999987,0,3,Long,Delay,b1
40,target,HF,1,0.86500001,1,3,Long,Delay,b1
41,target,LF,0,1.136999965,0,3,Long,Delay,b1
42,target,LF,1,2.592999935,1,3,Long,Delay,b1
43,target,LF,1,1.985000014,1,3,Long,Delay,b1
44,lure,LF,0,5.433000088,1,3,Long,Delay,b1
45,target,HF,1,1.105999947,1,3,Long,Delay,b1
46,target,LF,0,0.976999998,0,3,Long,Delay,b1
47,target,HF,0,0.944999993,0,3,Long,Delay,b1
48,target,HF,1,1.585000038,1,3,Long,Delay,b2
49,target,HF,1,0.944999993,1,3,Long,Delay,b2
50,lure,HF,1,7.304999828,0,3,Long,Delay,b2
51,lure,LF,0,0.800999999,1,3,Long,Delay,b2
52,target,LF,1,0.930000007,1,3,Long,Delay,b2
53,lure,HF,0,0.85799998,1,3,Long,Delay,b2
54,lure,LF,0,0.785000026,1,3,Long,Delay,b2
55,target,HF,1,0.745000005,1,3,Long,Delay,b2
56,target,HF,0,1.457000017,0,3,Long,Delay,b2
57,lure,LF,0,3.000999928,1,3,Long,Delay,b2
58,lure,LF,1,0.873000026,0,3,Long,Delay,b2
59,lure,HF,0,4.744999886,1,3,Long,Delay,b2
60,lure,HF,0,0.825999975,1,3,Long,Delay,b2
61,lure,HF,1,1.368999958,0,3,Long,Delay,b2
62,lure,LF,0,1.23300004,1,3,Long,Delay,b2
63,target,LF,0,0.912999988,0,3,Long,Delay,b2
64,target,LF,1,1.113999963,1,3,Long,Delay,b2
65,lure,LF,0,3.561000109,1,3,Long,Delay,b2
66,lure,HF,0,1.001000047,1,3,Long,Delay,b2
67,lure,LF,0,1.697000027,1,3,Long,Delay,b2
68,lure,HF,0,3.144999981,1,3,Long,Delay,b2
69,lure,HF,1,3.944999933,0,3,Long,Delay,b2
70,target,HF,1,1.152999997,1,3,Long,Delay,b2
71,lure,HF,1,1.305999994,0,3,Long,Delay,b2
72,lure,HF,0,0.86500001,1,3,Long,Delay,b3
73,lure,HF,1,9.048000336,0,3,Long,Delay,b3
74,target,LF,0,0.921000004,0,3,Long,Delay,b3
75,target,HF,1,0.86500001,1,3,Long,Delay,b3
76,lure,HF,1,1.960999966,0,3,Long,Delay,b3
77,lure,HF,0,1.393000007,1,3,Long,Delay,b3
78,target,LF,1,1.082000017,1,3,Long,Delay,b3
79,target,LF,1,0.792999983,1,3,Long,Delay,b3
80,target,LF,1,0.68900001,1,3,Long,Delay,b3
81,target,LF,1,2.953999996,1,3,Long,Delay,b3
82,target,HF,0,1.713000059,0,3,Long,Delay,b3
83,target,HF,1,0.92900002,1,3,Long,Delay,b3
84,target,HF,1,9.850000381,1,3,Long,Delay,b3
85,target,HF,1,1.08099997,1,3,Long,Delay,b3
86,target,HF,1,1.906000018,1,3,Long,Delay,b3
87,target,LF,0,2.088999987,0,3,Long,Delay,b3
88,target,LF,0,0.816999972,0,3,Long,Delay,b3
89,lure,LF,0,4.977000237,1,3,Long,Delay,b3
90,lure,LF,0,0.704999983,1,3,Long,Delay,b3
91,lure,LF,0,0.953000009,1,3,Long,Delay,b3
92,target,LF,1,0.953000009,1,3,Long,Delay,b3
93,lure,LF,0,1.38499999,1,3,Long,Delay,b3
94,lure,LF,0,0.681999981,1,3,Long,Delay,b3
95,lure,HF,0,0.721000016,1,3,Long,Delay,b3
0,lure,HF,0,1.445000052,1,3,Long,Immed,b0
1,lure,LF,0,0.816999972,1,3,Long,Immed,b0
2,target,HF,1,4.193999767,1,3,Long,Immed,b0
3,target,HF,1,0.77700001,1,3,Long,Immed,b0
4,target,LF,1,0.86500001,1,3,Long,Immed,b0
5,lure,LF,0,0.704999983,1,3,Long,Immed,b0
6,lure,HF,1,0.992999971,0,3,Long,Immed,b0
7,lure,HF,0,0.968999982,1,3,Long,Immed,b0
8,target,LF,1,0.809000015,1,3,Long,Immed,b0
9,lure,LF,0,0.736999989,1,3,Long,Immed,b0
10,lure,LF,1,0.704999983,0,3,Long,Immed,b0
11,lure,HF,1,2.785000086,0,3,Long,Immed,b0
12,target,LF,1,0.880999982,1,3,Long,Immed,b0
13,lure,LF,0,0.818000019,1,3,Long,Immed,b0
14,target,HF,0,1.01699996,0,3,Long,Immed,b0
15,target,HF,0,1.49000001,0,3,Long,Immed,b0
16,target,LF,0,1.032999992,0,3,Long,Immed,b0
17,target,LF,0,0.77700001,0,3,Long,Immed,b0
18,lure,HF,0,0.856999993,1,3,Long,Immed,b0
19,target,LF,0,0.897000015,0,3,Long,Immed,b0
20,lure,HF,0,3.70600009,1,3,Long,Immed,b0
21,target,LF,1,0.736999989,1,3,Long,Immed,b0
22,target,LF,1,1.304999948,1,3,Long,Immed,b0
23,target,LF,0,0.938000023,0,3,Long,Immed,b0
24,lure,HF,0,0.986000001,1,3,Long,Immed,b1
25,target,LF,1,0.985000014,1,3,Long,Immed,b1
26,target,HF,1,1.506000042,1,3,Long,Immed,b1
27,target,HF,0,0.906000018,0,3,Long,Immed,b1
28,lure,LF,0,1.008999944,1,3,Long,Immed,b1
29,lure,HF,0,2.184999943,1,3,Long,Immed,b1
30,target,HF,1,1.440999985,1,3,Long,Immed,b1
31,lure,HF,1,0.856999993,0,3,Long,Immed,b1
32,lure,HF,0,1.105000019,1,3,Long,Immed,b1
33,lure,LF,0,0.809000015,1,3,Long,Immed,b1
34,lure,LF,0,0.786000013,1,3,Long,Immed,b1
35,lure,LF,0,1.856999993,1,3,Long,Immed,b1
36,target,LF,1,0.792999983,1,3,Long,Immed,b1
37,target,HF,1,1.097000003,1,3,Long,Immed,b1
38,target,LF,0,6.122000217,0,3,Long,Immed,b1
39,target,HF,0,1.225000024,0,3,Long,Immed,b1
40,lure,HF,0,1.593000054,1,3,Long,Immed,b1
41,target,HF,1,1.722000003,1,3,Long,Immed,b1
42,lure,HF,1,1.082000017,0,3,Long,Immed,b1
43,target,LF,1,0.713,1,3,Long,Immed,b1
44,target,LF,1,0.785000026,1,3,Long,Immed,b1
45,lure,LF,0,0.785000026,1,3,Long,Immed,b1
46,lure,HF,0,2.128999949,1,3,Long,Immed,b1
47,target,LF,1,0.737999976,1,3,Long,Immed,b1
48,lure,HF,0,7.744999886,1,3,Long,Immed,b2
49,lure,HF,0,0.92900002,1,3,Long,Immed,b2
50,target,LF,0,0.873000026,0,3,Long,Immed,b2
51,lure,LF,0,1.304999948,1,3,Long,Immed,b2
52,lure,HF,0,0.985000014,1,3,Long,Immed,b2
53,target,HF,1,0.897000015,1,3,Long,Immed,b2
54,target,HF,1,1.968999982,1,3,Long,Immed,b2
55,lure,LF,0,0.907000005,1,3,Long,Immed,b2
56,target,LF,1,0.768999994,1,3,Long,Immed,b2
57,lure,HF,0,1.241999984,1,3,Long,Immed,b2
58,target,LF,1,0.792999983,1,3,Long,Immed,b2
59,lure,HF,0,1.049000025,1,3,Long,Immed,b2
60,lure,LF,0,1.503999949,1,3,Long,Immed,b2
61,target,LF,0,0.904999971,0,3,Long,Immed,b2
62,lure,HF,1,1.16900003,0,3,Long,Immed,b2
63,target,HF,0,0.728999972,0,3,Long,Immed,b2
64,lure,HF,0,0.904999971,1,3,Long,Immed,b2
65,target,HF,1,1.202000022,1,3,Long,Immed,b2
66,lure,HF,1,0.953000009,0,3,Long,Immed,b2
67,target,HF,0,0.86500001,0,3,Long,Immed,b2
68,target,HF,1,1.394000053,1,3,Long,Immed,b2
69,lure,HF,0,0.833000004,1,3,Long,Immed,b2
70,target,LF,1,1.345000029,1,3,Long,Immed,b2
71,lure,LF,0,1.440999985,1,3,Long,Immed,b2
72,target,HF,0,0.85799998,0,3,Long,Immed,b3
73,target,LF,0,0.976999998,0,3,Long,Immed,b3
74,lure,HF,0,1.024999976,1,3,Long,Immed,b3
75,target,LF,1,0.816999972,1,3,Long,Immed,b3
76,target,HF,0,1.345999956,0,3,Long,Immed,b3
77,lure,LF,0,0.888999999,1,3,Long,Immed,b3
78,lure,HF,0,1.312999964,1,3,Long,Immed,b3
79,lure,LF,0,1.057000041,1,3,Long,Immed,b3
80,target,HF,0,0.968999982,0,3,Long,Immed,b3
81,target,HF,0,0.930000007,0,3,Long,Immed,b3
82,lure,LF,0,0.762000024,1,3,Long,Immed,b3
83,lure,LF,1,1.248999953,0,3,Long,Immed,b3
84,lure,LF,0,0.713999987,1,3,Long,Immed,b3
85,target,HF,1,0.992999971,1,3,Long,Immed,b3
86,target,LF,0,2.273000002,0,3,Long,Immed,b3
87,lure,LF,0,0.697000027,1,3,Long,Immed,b3
88,lure,LF,0,0.961000025,1,3,Long,Immed,b3
89,lure,LF,0,0.936999977,1,3,Long,Immed,b3
90,lure,LF,0,0.657000005,1,3,Long,Immed,b3
91,target,HF,1,1.393000007,1,3,Long,Immed,b3
92,lure,LF,0,1.08099997,1,3,Long,Immed,b3
93,target,LF,0,1.360999942,0,3,Long,Immed,b3
94,target,HF,0,2.042999983,0,3,Long,Immed,b3
95,target,HF,0,1.088999987,0,3,Long,Immed,b3
0,lure,LF,0,2.507999897,1,3,Short,Immed,b0
1,lure,LF,1,1.921000004,0,3,Short,Immed,b0
2,target,HF,1,1.480999947,1,3,Short,Immed,b0
3,target,HF,1,2.457999945,1,3,Short,Immed,b0
4,lure,HF,0,1.241000056,1,3,Short,Immed,b0
5,lure,HF,0,0.856999993,1,3,Short,Immed,b0
6,target,HF,1,0.77700001,1,3,Short,Immed,b0
7,target,LF,1,1.353000045,1,3,Short,Immed,b0
8,target,LF,1,0.873000026,1,3,Short,Immed,b0
9,lure,HF,0,4.169000149,1,3,Short,Immed,b0
10,lure,HF,1,2.01699996,0,3,Short,Immed,b0
11,target,HF,1,0.722000003,1,3,Short,Immed,b0
12,target,LF,1,0.690999985,1,3,Short,Immed,b0
13,lure,LF,0,0.768999994,1,3,Short,Immed,b0
14,target,LF,1,0.680999994,1,3,Short,Immed,b0
15,lure,LF,0,1.041000009,1,3,Short,Immed,b0
16,lure,LF,0,0.976999998,1,3,Short,Immed,b0
17,target,LF,1,1.289000034,1,3,Short,Immed,b0
18,target,LF,0,0.800999999,0,3,Short,Immed,b0
19,lure,LF,0,0.856999993,1,3,Short,Immed,b0
20,lure,HF,0,1.241000056,1,3,Short,Immed,b0
21,target,HF,1,0.816999972,1,3,Short,Immed,b0
22,target,HF,1,0.809000015,1,3,Short,Immed,b0
23,lure,HF,0,1.184999943,1,3,Short,Immed,b0
0,target,LF,1,1.781000018,1,3,Short,Delay,b0
1,target,HF,1,0.816999972,1,3,Short,Delay,b0
2,lure,HF,0,0.79400003,1,3,Short,Delay,b0
3,target,LF,1,2.401000023,1,3,Short,Delay,b0
4,lure,HF,1,1.664999962,0,3,Short,Delay,b0
5,lure,LF,0,0.897000015,1,3,Short,Delay,b0
6,lure,LF,0,1.128999949,1,3,Short,Delay,b0
7,lure,LF,0,1.345000029,1,3,Short,Delay,b0
8,lure,LF,0,0.930000007,1,3,Short,Delay,b0
